name,description,url,rating,latitude,longitude
ALFRED HOTELS Les Halles,"Entièrement rénové, l'hôtel se compose de 3 maisons de village, de 35 chambres réparties sur 3 étages, et de plateaux au cœur du quartier le plus commerçant de Biarritz, Les Halles, dans un lieu animé et verdoyant, avec quelques vues sur l'océan en prime.

Vous pourrez vous détendre après une séance de surf, une randonnée dans les Halles ou de superbes promenades le long de la côte basque.

Le tout nouveau lieu de vie de la trépidante rue Gambetta s'accompagne du restaurant La Gambette. Passage obligé et animé de la rue Gambetta, ce lieu de rencontre est conçu comme une place de village, où tous les publics se mélangent.",https://www.booking.com/hotel/fr/hotelanjou.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 9,1",43.481694404236,-1.5630841255187988
Hôtel & Espace Bien-être La Maison du Lierre,,https://www.booking.com/hotel/fr/la-maison-du-lierre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 9,0",,
Hôtel PALMITO,"Situé dans la vieille ville de Biarritz, l’établissement non-fumeurs Hôtel PALMITO se trouve à seulement 100 mètres de la plage. Une connexion Wi-Fi gratuite et une télévision à écran LCD sont fournies dans les chambres.

Toutes les chambres offrent un aperçu Océan ou une vue sur la cour, et certaines possèdent un balcon. Tous les logements disposent d'une salle de bains privative et certains possèdent une douche à l'italienne.

Vous pourrez déguster un petit-déjeuner buffet continental tout en lisant la presse mise à votre disposition.

Le casino Barrière Biarritz se trouve à seulement 700 mètres, et la gare de Biarritz est à 4 km. Des restaurants, bars et discothèques se trouvent à 50 mètres.",https://www.booking.com/hotel/fr/palym-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,4",43.48205055695561,-1.5657448768615723
Résidence Pierre & Vacances Premium Haguna,"L’établissement Pierre & Vacances Premium Haguna se trouve dans le centre-ville de Biarritz, à seulement 300 mètres de la plage. Cette résidence propose de spacieux appartements indépendants. Moyennant des frais supplémentaires, vous pourrez accéder à un centre de bien-être pourvu d’un sauna, d’un hammam et d’un solarium.

Entièrement meublés, les studios et les appartements de la résidence Haguna disposent d’une télévision, d’une pièce à vivre et d’une salle de bains privative. Les cuisines équipées comprennent un lave-vaisselle, un réfrigérateur et un micro-ondes.

Vous pourrez opter pour la formule Confort, que vous devrez commander en ligne avant l’arrivée. Cette formule comprend les lits faits à l’arrivée, ainsi que le changement du linge de toilette et le ménage en milieu de séjour.

L’établissement Pierre & Vacances Premium Haguna constitue un point de départ idéal pour explorer la côte basque. Bayonne se trouve à seulement 10 minutes en voiture, tandis que Saint-Sébastien est accessible en 35 minutes de route. Des livres et des jeux de société sont mis gratuitement à votre disposition.

Vous pourrez commander des produits de boulangerie à la réception la veille. Ils vous seront servis sous forme de buffet. Vous trouverez la liste des produits de boulangerie dans votre hébergement et à la réception. Ce service entraînera des frais supplémentaires.

L’établissement est détenteur du label Clef Verte.",https://www.booking.com/hotel/fr/residence-pierre-vacances-haguna.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,4",43.4853453565997,-1.5525805950164795
Hotel Villa Koegui Biarritz,,https://www.booking.com/hotel/fr/7b.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 8,9",,
Hotel de Silhouette,,https://www.booking.com/hotel/fr/de-silhouette-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 9,1",,
Hotel Saint Julien,"Installé dans une résidence familiale datant du XIXe siècle, l'Hôtel Saint Julien est entouré de paisibles jardins. Il se situe à 2 minutes à pied du centre-ville de Biarritz. Il propose des hébergements dotés d'une salle de bains privative et d'une connexion Wi-Fi gratuite. Certains offrent une vue sur l'océan et les Pyrénées.

L'établissement sert tous les matins un petit-déjeuner que vous pourrez déguster dans la salle à manger, sur la terrasse, ou bien dans le confort de votre chambre moyennant un supplément.

Enfin, l'Hôtel Saint Julien se trouve à environ 200 mètres de plages de la côte basque.",https://www.booking.com/hotel/fr/saint-julien.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 9,3",43.479138995554955,-1.5622754395008087
Résidence Vacances Bleues Le Grand Large,"Offrant une vue panoramique sur la plage de la Côte des Basques, la Résidence Vacances Bleues Le Grand Large est un appart’hôtel situé au cœur de Biarritz, à seulement 200 mètres du quartier du Port-Vieux et à proximité de nombreux magasins, marchés locaux et bars à tapas. Vous pourrez profiter sur place d’une piscine extérieure chauffée.

Les studios spacieux du Grand Large disposent d’une loggia avec des persiennes donnant sur l’océan ou le phare. Ils comprennent une salle de bains privative moderne et une kitchenette équipée munie d’une plaque de cuisson vitrocéramique.

Un petit-déjeuner buffet continental est servi sur place.

L’appart'hôtel se trouve à moins de 5 minutes à pied de la plage de la Côte des Basques. Les parcours de golf de Biarritz et de Bidart vous attendent à moins de 3 km. L’aéroport de Biarritz-Pays basque est, quant à lui, situé à 4 km.",https://www.booking.com/hotel/fr/le-grand-large-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 8,5",43.48065123446311,-1.5653452277183533
Hôtel de La Plage,,https://www.booking.com/hotel/fr/de-la-plage-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 9,2",,
Regina Experimental Biarritz,"Situé sur une falaise face à l'océan, le Regina Experimental surplombe la baie de Biarritz. Ses grands volumes préservés ont été intelligemment mêlés à des concepts d’inspiration locale par l'architecte d'intérieur Dorothée Meilichzon : architecture néo-basque, Art déco ou art de vivre au bord de la mer. Accessibles depuis les couloirs ouverts de l'atrium, les 72 chambres blanches, bleues, vert sombre et rouge basque donnent sur l'océan ou le parcours de golf de Biarritz. Le vaste restaurant de l'hôtel et sa grande terrasse donnant sur l'océan vous accueillent avec le Frenchie Biarritz, une brasserie créative ancrée dans la belle culture culinaire basque. Les soins spa sont inspirés par la puissance des Alpes avec des produits Susanne Kaufmann associés à la marque emblématique de cette région océanique, Alaena.",https://www.booking.com/hotel/fr/reginaexperimentalbiarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 8,7",43.49107531104058,-1.551891267299652
Grand Tonic Hotel & SPA NUXE,,https://www.booking.com/hotel/fr/tonic-hotel-biarritz.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 7,9",,
Hôtel Le Café de Paris,"L'Hôtel Le Café de Paris est situé dans le centre de Biarritz, sur la place piétonne Bellevue et à 5 minutes à pied des Halles. Toutes les chambres offrent une vue panoramique sur la mer.

Toutes les chambres sont équipées d'une salle de bains privative en céramique italienne, d'une télévision par satellite à écran plat avec Canal+ et d'une connexion Wi-Fi gratuite.

Vous pourrez déguster une cuisine raffinée dans le restaurant de l'Hôtel Le Café de Paris. Le restaurant propose une terrasse extérieure donnant sur la place Bellevue et la mer.",https://www.booking.com/hotel/fr/le-cafe-de-paris-4.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 9,1",43.482718094375606,-1.5613406896591187
Hôtel Barnea,"L'Hotel Hôtel Barnea se situe dans le centre de Biarritz, à seulement 3 minutes à pied de la plage, des commerces et des restaurants.

Les chambres insonorisées possèdent toutes une salle de bains privative, une télévision et une connexion Wi-Fi gratuite.

Un petit-déjeuner continental est servi tous les matins.

L'Hôtel Barnea est à 2 km du parcours de golf de Biarritz et à 3 minutes de marche du centre des congrès.",https://www.booking.com/hotel/fr/hotelargieder.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9iaWFycml0eiwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB0ubFBsACAdICJGRmNjU5YzkxLTI0YWYtNDZlNS05YWIxLWY4ZmI0YTZlZDg5NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=28ee6940360f023a&srepoch=1756997890&from=searchresults,"Avec une note de 9,0",43.48072811046226,-1.5642817318439484
Domaine du Prieuré Couvent & Presbytère,"La propriété du Couvent propose deux villas à Grèzes, à 10 minutes de route de Carcassonne. L'une des villas est un ancien couvent et l'autre un ancien presbytère. Cet établissement possède une connexion Wi-Fi gratuite ainsi qu'une piscine extérieure et un jardin communs.

Les villas disposent d'une terrasse privée et d'un coin salon avec télévision par satellite. Vous pourrez vous détendre sur la terrasse ou utiliser le barbecue.

Il met à votre disposition une aire de jeux pour enfants et un parking privé gratuit. Domaine du Prieuré Couvent & Presbytère se trouve dans le village de Grèzes, à seulement 5 minutes de route de l'aéroport de Carcassonne.",https://www.booking.com/hotel/fr/le-couvent-carcassonne.fr.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9jYXJjYXNzb25uZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL20ebFBsACAdICJGY2YzEzMTA5LTgzYjgtNDlkMy1iMzBjLWJhYjFlMzNlY2U2MNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=8a29693b303a04f0&srepoch=1756997879&from=searchresults,"Avec une note de 9,6",43.21626207034991,2.286487966775894
La Rapière,"La chambre d'hôtes La Rapiere est située à Carcassonne, juste à l'extérieur des remparts médiévaux, à seulement 150 mètres de la cité médiévale et à 15 minutes à pied du centre-ville. L’établissement possède un bar-restaurant ouvert en saison doté d'une terrasse donnant sur la cité médiévale. Une connexion Wi-Fi est disponible gratuitement.

Décorées avec simplicité dans des tons neutres, toutes les chambres comprennent la climatisation, une télévision et une salle de bains privative. Deux chambres de La Rapière offrent une vue sur la cité médiévale et une chambre possède une terrasse privée.

Vous pourrez déguster un petit-déjeuner continental dans la salle à manger ou sur la terrasse sur place. Une gamme de boissons est disponible au bar, tandis que le restaurant sert une cuisine française et locale sous forme de menus fixes.

Un parking est disponible gratuitement sur place. L’autoroute A61 se trouve à 3 km. Le canal du Midi est accessible à 20 minutes à pied. Si vous arrivez en train, la gare de Carcassonne est idéalement située à 2 km.",https://www.booking.com/hotel/fr/la-rapia-re.fr.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9jYXJjYXNzb25uZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL20ebFBsACAdICJGY2YzEzMTA5LTgzYjgtNDlkMy1iMzBjLWJhYjFlMzNlY2U2MNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=8a29693b303a04f0&srepoch=1756997879&from=searchresults,"Avec une note de 8,4",43.2082373962379,2.36704409122467
La Maison de La Tour Pinte,,https://www.booking.com/hotel/fr/la-maison-de-la-tour-pinte.fr.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9jYXJjYXNzb25uZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL20ebFBsACAdICJGY2YzEzMTA5LTgzYjgtNDlkMy1iMzBjLWJhYjFlMzNlY2U2MNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=8a29693b303a04f0&srepoch=1756997879&from=searchresults,"Avec une note de 9,9",,
**Auberge de l'Aude**,"Situé à Carcassonne, l’établissement **Auberge de l'Aude** propose un salon commun et une terrasse, ainsi que des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat.

L’établissement **Auberge de l'Aude** sert un petit-déjeuner buffet ou continental.

L’établissement **Auberge de l'Aude** assure un service de location de vélos et un service de location de voitures.

Vous séjournerez à proximité de ces lieux d’intérêt : Cathédrale Saint-Michel de Carcassonne, Memorial House (Maison des Memoires) et Comtal Castle. L'aéroport le plus proche (Aéroport de Carcassonne) est à 3 km. Un service de navette aéroport payant peut être assuré par l’établissement.",https://www.booking.com/hotel/fr/auberge-de-l-aude.fr.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9jYXJjYXNzb25uZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL20ebFBsACAdICJGY2YzEzMTA5LTgzYjgtNDlkMy1iMzBjLWJhYjFlMzNlY2U2MNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=8a29693b303a04f0&srepoch=1756997879&from=searchresults,"Avec une note de 8,0",43.2098203,2.3485489
"Les Bellevue Cité Trivalle, Cité 500m, free private car park on demand, free public car park 200m, aircon, WIFI, Cité view terrace","L’établissement Les Bellevue Cité Trivalle, Cité 500m, free private car park on demand, free public car park 200m, aircon, WIFI, Cité view terrace se situe à Carcassonne, à 1,2 km de ce lieu d’intérêt : Memorial House (Maison des Memoires). Il possède la climatisation, une connexion Wi-Fi gratuite, ainsi qu’une terrasse.

Chaque hébergement est pourvu d’un micro-ondes, d’une plaque de cuisson, d’une machine à café, ainsi que d’un grille-pain et d’une bouilloire. Certains hébergements sont dotés d'une télévision à écran plat par satellite, d'une cuisine entièrement équipée avec un réfrigérateur, ainsi que d'une salle de bains privative avec une douche et des articles de toilette gratuits.

Un service de location de vélos est assuré sur place.

Vous séjournerez à respectivement 700 mètres et 1,1 km de ces lieux d’intérêt : Comtal Castle et Cathédrale Saint-Michel de Carcassonne. L'aéroport le plus proche (Aéroport de Carcassonne) est à 5 km. Un service de navette aéroport payant peut être assuré par l’établissement.",https://www.booking.com/hotel/fr/casa-royal-vue-directe-cite.fr.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9jYXJjYXNzb25uZSwgZnJhbmNlSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL20ebFBsACAdICJGY2YzEzMTA5LTgzYjgtNDlkMy1iMzBjLWJhYjFlMzNlY2U2MNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=8a29693b303a04f0&srepoch=1756997879&from=searchresults,"Avec une note de 8,4",43.2091913,2.3637695
